,N,T,Tnorm,custo
2353,2.0,2710729,1.8675106095679013,3.7350212191358025
2354,2.0,127851,0.0880807705026455,0.176161541005291
2355,2.0,430240,0.29640652557319225,0.5928130511463845
2356,2.0,1207443,0.8318473048941799,1.6636946097883598
2357,2.0,1821803,1.2551001708553793,2.5102003417107586
2358,2.0,560917,0.38643422067901234,0.7728684413580247
2359,2.0,501939,0.34580233134920635,0.6916046626984127
2360,2.0,1833382,1.2630773258377426,2.526154651675485
2361,2.0,1295582,0.8925691688712521,1.7851383377425043
2362,2.0,524679,0.36146866732804234,0.7229373346560847
2363,2.0,205881,0.14183821097883598,0.28367642195767195
2364,2.0,746175,0.5140645667989417,1.0281291335978835
2365,2.0,104369,0.07190324625220458,0.14380649250440916
2366,2.0,493957,0.34030326829805996,0.6806065365961199
2367,2.0,452550,0.31177662037037035,0.6235532407407407
2368,2.0,292202,0.20130759479717814,0.40261518959435627
2369,2.0,539367,0.3715877149470899,0.7431754298941798
2370,2.0,790052,0.5442928791887125,1.088585758377425
2371,2.0,202375,0.13942281194885361,0.27884562389770723
2372,2.0,1149811,0.792142719356261,1.584285438712522
2373,2.0,1373354,0.9461488646384479,1.8922977292768959
2374,2.0,212995,0.14673928020282187,0.29347856040564374
2375,2.0,429699,0.2960338128306878,0.5920676256613756
2376,2.0,514371,0.35436714616402115,0.7087342923280423
2377,2.0,557585,0.3841386959876543,0.7682773919753086
2378,2.0,643813,0.4435440090388007,0.8870880180776014
2379,2.0,877582,0.6045951829805997,1.2091903659611993
2380,2.0,311719,0.21475349977954145,0.4295069995590829
2381,2.0,1086153,0.7482866236772486,1.4965732473544973
2382,2.0,19467,0.013411458333333333,0.026822916666666665
2383,2.0,668987,0.4608872078924162,0.9217744157848324
2384,2.0,854625,0.5887793485449735,1.177558697089947
2385,2.0,50109,0.03452174272486772,0.06904348544973544
2386,2.0,104949,0.07230282738095238,0.14460565476190476
2387,2.0,714283,0.49209311618165785,0.9841862323633157
2388,2.0,1049917,0.7233224481922399,1.4466448963844798
2389,2.0,2701761,1.8613322585978835,3.722664517195767
2390,2.0,82556,0.05687555114638448,0.11375110229276895
2391,2.0,68275,0.04703689925044092,0.09407379850088184
2392,2.0,286228,0.19719190917107585,0.3943838183421517
2393,2.0,79469,0.05474881503527337,0.10949763007054673
2394,2.0,435959,0.3003465332892416,0.6006930665784832
2395,2.0,350052,0.24116236772486774,0.4823247354497355
2396,2.0,182829,0.12595692791005292,0.25191385582010584
2397,2.0,2101228,1.4476052689594356,2.8952105379188713
2398,2.0,264834,0.182452876984127,0.364905753968254
2399,2.0,1292,0.0008901014109347443,0.0017802028218694885
2400,2.0,1952720,1.345293209876543,2.690586419753086
2401,2.0,125773,0.08664916776895944,0.17329833553791887
2402,2.0,977184,0.6732142857142858,1.3464285714285715
2403,2.0,2452747,1.689778301366843,3.379556602733686
2404,2.0,935,0.0006441523368606702,0.0012883046737213403
2405,2.0,2247,0.0015480324074074075,0.003096064814814815
2406,2.0,23852,0.016432429453262787,0.032864858906525574
2407,2.0,788832,0.5434523809523809,1.0869047619047618
2408,2.0,1726294,1.1893008708112875,2.378601741622575
2409,2.0,512092,0.35279706790123455,0.7055941358024691
2410,2.0,1157325,0.7973193617724867,1.5946387235449735
2411,2.0,1103054,0.7599302799823633,1.5198605599647266
2412,2.0,237491,0.16361538249559082,0.32723076499118164
2413,2.0,1254339,0.864155505952381,1.728311011904762
2414,2.0,268721,0.18513075947971783,0.37026151895943565
2415,2.0,1376930,0.9486124889770723,1.8972249779541446
2416,2.0,828799,0.5709869653880071,1.1419739307760142
2417,2.0,28687,0.01976342041446208,0.03952684082892416
2418,2.0,272417,0.1876770557760141,0.3753541115520282
2419,2.0,1342241,0.9247140928130512,1.8494281856261023
2420,2.0,515232,0.3549603174603175,0.709920634920635
2421,2.0,331372,0.22829309964726632,0.45658619929453265
2422,2.0,1570218,1.0817749669312169,2.1635499338624338
2423,2.0,759850,0.523485725308642,1.046971450617284
2424,2.0,1778881,1.2255297894620811,2.4510595789241623
2425,2.0,1092522,0.7526744378306879,1.5053488756613758
2426,2.0,496627,0.342142719356261,0.684285438712522
2427,2.0,233738,0.16102981701940036,0.3220596340388007
2428,2.0,896371,0.6175395447530864,1.2350790895061727
2429,2.0,18448,0.012709435626102293,0.025418871252204586
2430,2.0,314390,0.2165936397707231,0.4331872795414462
2431,2.0,725657,0.49992903990299825,0.9998580798059965
2432,2.0,234746,0.1617242614638448,0.3234485229276896
2433,2.0,306954,0.21147073412698414,0.4229414682539683
2434,2.0,353621,0.24362116953262786,0.4872423390652557
2435,2.0,82006,0.05649663800705467,0.11299327601410934
2436,2.0,527480,0.36339836860670194,0.7267967372134039
2437,2.0,1046353,0.7208670910493827,1.4417341820987655
2438,2.0,17215,0.011859981261022928,0.023719962522045855
2439,2.0,993753,0.6846292162698413,1.3692584325396826
2440,2.0,94823,0.06532669201940035,0.1306533840388007
2441,2.0,659244,0.45417493386243385,0.9083498677248677
2442,2.0,218381,0.15044987323633158,0.30089974647266315
2443,2.0,463290,0.3191757605820106,0.6383515211640212
2444,2.0,979575,0.6748615244708994,1.3497230489417988
2445,2.0,164611,0.11340594686948853,0.22681189373897706
2446,2.0,821892,0.5662285052910053,1.1324570105820106
2447,2.0,108116,0.07448467813051146,0.14896935626102292
2448,2.0,702957,0.48429026124338626,0.9685805224867725
2449,2.0,518895,0.35748387896825395,0.7149677579365079
2450,2.0,70512,0.04857804232804233,0.09715608465608466
2451,2.0,1136971,0.7832968198853616,1.5665936397707232
2452,2.0,603830,0.415998401675485,0.83199680335097
2453,2.0,619350,0.4266906415343915,0.853381283068783
2454,2.0,1434391,0.9881992669753087,1.9763985339506174
2455,2.0,271432,0.18699845679012345,0.3739969135802469
2456,2.0,56850,0.03916583994708995,0.0783316798941799
2457,2.0,347473,0.23938560956790123,0.47877121913580245
2458,2.0,1049032,0.7227127425044092,1.4454254850088184
2459,2.0,272768,0.18791887125220458,0.37583774250440916
2460,2.0,620917,0.4277701995149912,0.8555403990299824
2461,2.0,2972075,2.0475604883156966,4.095120976631393
2462,2.0,356251,0.24543306327160494,0.4908661265432099
2463,2.0,614673,0.423468501984127,0.846937003968254
2464,2.0,1510637,1.0407276510141092,2.0814553020282185
2465,2.0,491336,0.33849757495590826,0.6769951499118165
2466,2.0,264431,0.18217523699294533,0.36435047398589065
2467,2.0,1709947,1.1780388833774251,2.3560777667548503
2468,2.0,666113,0.45890721450617283,0.9178144290123457
2469,2.0,1109689,0.764501350308642,1.529002700617284
2470,2.0,267401,0.1842213679453263,0.3684427358906526
2471,2.0,97700,0.06730875220458554,0.13461750440917108
2472,2.0,1235999,0.8515204750881834,1.7030409501763668
2473,2.0,98594,0.06792465828924162,0.13584931657848323
2474,2.0,687429,0.4735925099206349,0.9471850198412698
2475,2.0,1350123,0.9301442625661376,1.8602885251322752
2476,2.0,217131,0.14958870701058202,0.29917741402116405
2477,2.0,633139,0.43619033840388005,0.8723806768077601
2478,2.0,698020,0.4808889991181658,0.9617779982363316
2479,2.0,245984,0.16946649029982364,0.33893298059964727
2480,2.0,152905,0.10534129739858906,0.21068259479717813
2481,2.0,1033921,0.7123022762345679,1.4246045524691358
2482,2.0,637381,0.43911279210758375,0.8782255842151675
2483,2.0,574325,0.3956714340828924,0.7913428681657848
2484,2.0,49188,0.03388723544973545,0.0677744708994709
2485,2.0,827763,0.5702732308201058,1.1405464616402117
2486,2.0,941058,0.6483258928571428,1.2966517857142856
2487,2.0,39833,0.02744226741622575,0.0548845348324515
2488,2.0,387813,0.267177166005291,0.534354332010582
2489,2.0,212462,0.14637207892416226,0.2927441578483245
2490,2.0,821849,0.5661988811728395,1.132397762345679
2491,2.0,306836,0.21138944003527338,0.42277888007054676
2492,2.0,3246085,2.236335014329806,4.472670028659612
2493,2.0,6992,0.004817019400352734,0.009634038800705468
2494,2.0,2998949,2.0660748732363317,4.132149746472663
2495,2.0,1509701,1.040082809744268,2.080165619488536
2496,2.0,1284713,0.8850811563051146,1.7701623126102293
2497,2.0,1295051,0.8922033454585538,1.7844066909171077
2498,2.0,46620,0.03211805555555555,0.0642361111111111
2499,2.0,733177,0.5051098159171076,1.0102196318342151
2500,2.0,319372,0.22002590388007054,0.4400518077601411
2501,2.0,2221919,1.5307532793209877,3.0615065586419754
2502,2.0,126415,0.08709146274250441,0.17418292548500883
2503,2.0,741390,0.5107680224867724,1.0215360449735449
2504,2.0,625675,0.4310481426366843,0.8620962852733686
2505,2.0,3542813,2.4407607197971783,4.881521439594357
2506,2.0,131094,0.09031498015873016,0.18062996031746031
2507,2.0,58825,0.040526482583774254,0.08105296516754851
2508,2.0,1155769,0.7962473820546737,1.5924947641093474
2509,2.0,502701,0.3463272982804233,0.6926545965608466
2510,2.0,308921,0.21282586529982364,0.4256517305996473
2511,2.0,2703981,1.862861689814815,3.72572337962963
2512,2.0,289734,0.1996073082010582,0.3992146164021164
2513,2.0,1175996,0.8101824294532628,1.6203648589065256
2514,2.0,354274,0.24407104276895944,0.4881420855379189
2515,2.0,876126,0.6035920965608466,1.2071841931216931
2516,2.0,814527,0.5611545138888889,1.1223090277777779
2517,2.0,1663438,1.145997299382716,2.291994598765432
2518,2.0,73568,0.050683421516754854,0.10136684303350971
2519,2.0,2225857,1.533466297398589,3.066932594797178
2520,2.0,883794,0.6088748346560846,1.2177496693121692
2521,2.0,233909,0.16114762455908288,0.32229524911816576
2522,2.0,1114337,0.7677035108024691,1.5354070216049382
2523,2.0,1758185,1.2112716324955908,2.4225432649911816
2524,2.0,825266,0.5685529651675485,1.137105930335097
2525,2.0,248022,0.1708705357142857,0.3417410714285714
2526,2.0,802830,0.5530960648148148,1.1061921296296295
2527,2.0,683388,0.47080853174603177,0.9416170634920635
2528,2.0,96280,0.06633046737213404,0.13266093474426807
2529,2.0,259341,0.17866856812169313,0.35733713624338626
2530,2.0,28300,0.019496803350970017,0.038993606701940034
2531,2.0,4256627,2.932530726410935,5.86506145282187
2532,2.0,3104926,2.1390859237213404,4.278171847442681
2533,2.0,2651164,1.8264743165784831,3.6529486331569663
2534,2.0,444292,0.3060874118165785,0.612174823633157
2535,2.0,210236,0.14483851410934745,0.2896770282186949
2536,2.0,2137083,1.472306960978836,2.944613921957672
2537,2.0,187287,0.12902819113756614,0.2580563822751323
2538,2.0,479091,0.3300615906084656,0.6601231812169313
2539,2.0,239821,0.16522059634038802,0.33044119268077604
2540,2.0,131112,0.09032738095238095,0.1806547619047619
2541,2.0,149264,0.10283289241622574,0.2056657848324515
2542,2.0,851628,0.5867146164021164,1.1734292328042328
2543,2.0,185718,0.12794725529100529,0.25589451058201057
2544,2.0,24904,0.017157186948853615,0.03431437389770723
2545,2.0,393167,0.2708657131834215,0.541731426366843
2546,2.0,308375,0.2124497078924162,0.4248994157848324
2547,2.0,94178,0.06488233024691357,0.12976466049382715
2548,2.0,920009,0.6338245425485008,1.2676490850970017
2549,2.0,155797,0.10733369157848324,0.21466738315696648
2550,2.0,517311,0.3563926091269841,0.7127852182539682
2551,2.0,468389,0.32268862985008817,0.6453772597001763
2552,2.0,3179678,2.1905850418871253,4.381170083774251
2553,2.0,67260,0.046337632275132275,0.09267526455026455
2554,2.0,411649,0.2835985725308642,0.5671971450617284
2555,2.0,74077,0.051034088403880074,0.10206817680776015
2556,2.0,128462,0.08850170855379189,0.17700341710758377
2557,2.0,1657141,1.14165908840388,2.28331817680776
2558,2.0,532532,0.36687885802469133,0.7337577160493827
2559,2.0,503539,0.3469046241181658,0.6938092482363316
2560,2.0,1141728,0.7865740740740741,1.5731481481481482
2561,2.0,365154,0.2515666335978836,0.5031332671957672
2562,2.0,1071252,0.7380208333333333,1.4760416666666667
2563,2.0,48901,0.03368951168430335,0.0673790233686067
2564,2.0,541020,0.37272652116402116,0.7454530423280423
2565,2.0,1693543,1.1667376267636684,2.333475253527337
2566,2.0,526202,0.3625179122574956,0.7250358245149912
2567,2.0,150347,0.10357900683421517,0.20715801366843034
2568,2.0,1923171,1.3249359292328042,2.6498718584656085
2569,2.0,1405717,0.9684448026895943,1.9368896053791886
2570,2.0,401789,0.27680569334215166,0.5536113866843033
2571,2.0,1905817,1.312980186287478,2.625960372574956
2572,2.0,1747213,1.2037126598324515,2.407425319664903
2573,2.0,575810,0.39669449955908287,0.7933889991181657
2574,2.0,38610,0.02659970238095238,0.05319940476190476
2575,2.0,27042,0.01863012566137566,0.03726025132275132
2576,2.0,7380981,5.085001240079365,10.17000248015873
2577,2.0,540613,0.3724461254409171,0.7448922508818342
2578,2.0,427369,0.29442859898589063,0.5888571979717813
2579,2.0,26658,0.018365575396825397,0.036731150793650795
2580,2.0,463681,0.31944513337742503,0.6388902667548501
2581,2.0,854672,0.5888117283950617,1.1776234567901234
2582,2.0,533766,0.3677290013227513,0.7354580026455027
2583,2.0,97470,0.06715029761904762,0.13430059523809523
2584,2.0,259830,0.17900545634920634,0.3580109126984127
2585,2.0,733729,0.5054901069223986,1.0109802138447972
2586,2.0,605782,0.41734319885361554,0.8346863977072311
2587,2.0,463704,0.31946097883597885,0.6389219576719577
2588,2.0,227175,0.15650834986772486,0.3130166997354497
2589,2.0,38379,0.026440558862433863,0.05288111772486773
2590,2.0,142877,0.0984326774691358,0.1968653549382716
2591,2.0,784864,0.5407186948853615,1.081437389770723
2592,2.0,119033,0.08200575947971782,0.16401151895943564
2593,2.0,188850,0.13010499338624337,0.26020998677248675
2594,2.0,1208091,0.8322937334656084,1.6645874669312168
2595,2.0,41507,0.02859554122574956,0.05719108245149912
2596,2.0,371724,0.25609292328042327,0.5121858465608465
2597,2.0,362985,0.25007233796296297,0.5001446759259259
2598,2.0,1424323,0.9812630897266313,1.9625261794532627
2599,2.0,493592,0.3400518077601411,0.6801036155202822
2600,2.0,1161083,0.7999083719135802,1.5998167438271604
2601,2.0,385707,0.2657262731481482,0.5314525462962963
2602,2.0,942298,0.6491801697530865,1.298360339506173
2603,2.0,1118483,0.7705598269400352,1.5411196538800704
2604,2.0,353476,0.24352127425044093,0.48704254850088186
2605,2.0,92759,0.06390473434744268,0.12780946869488535
2606,2.0,182458,0.12570133377425044,0.2514026675485009
2607,2.0,828596,0.5708471119929454,1.1416942239858907
2608,2.0,523004,0.36031470458553794,0.7206294091710759
2609,2.0,338250,0.2330315806878307,0.4660631613756614
2610,2.0,810277,0.5582265487213404,1.1164530974426807
2611,2.0,217970,0.1501667217813051,0.3003334435626102
2612,2.0,207054,0.14264632936507937,0.28529265873015874
2613,2.0,2030297,1.398738563712522,2.797477127425044
2614,2.0,382219,0.26332327491181656,0.5266465498236331
2615,2.0,477085,0.3286795910493827,0.6573591820987654
2616,2.0,721371,0.49697627314814813,0.9939525462962963
2617,2.0,3266215,2.250203235229277,4.500406470458554
2618,2.0,54493,0.03754202491181658,0.07508404982363316
2619,2.0,327521,0.22564001873897707,0.45128003747795414
2620,2.0,1355559,0.9338893022486773,1.8677786044973546
2621,2.0,1467183,1.0107907572751322,2.0215815145502645
2622,2.0,417714,0.28777695105820106,0.5755539021164021
2623,2.0,390301,0.26889123126102293,0.5377824625220459
2624,2.0,727343,0.5010905809082893,1.0021811618165786
2625,2.0,752313,0.5182932374338625,1.036586474867725
2626,2.0,92445,0.06368840939153439,0.12737681878306878
2627,2.0,42045,0.02896618716931217,0.05793237433862434
2628,2.0,595061,0.4099571483686067,0.8199142967372134
2629,2.0,58431,0.04025504298941799,0.08051008597883598
2630,2.0,43874,0.030226245590828923,0.060452491181657846
2631,2.0,429008,0.2955577601410935,0.591115520282187
2632,2.0,281559,0.1939752810846561,0.3879505621693122
2633,2.0,436570,0.300767471340388,0.601534942680776
2634,2.0,1356665,0.9346512621252204,1.8693025242504409
2635,2.0,267550,0.18432401895943562,0.36864803791887124
2636,2.0,254330,0.17521632495590828,0.35043264991181655
2637,2.0,1663087,1.1457554839065256,2.291510967813051
2638,2.0,252208,0.17375440917107585,0.3475088183421517
2639,2.0,778799,0.5365403163580247,1.0730806327160494
2640,2.0,28667,0.019749641754850087,0.039499283509700174
2641,2.0,4129133,2.8446959049823635,5.689391809964727
2642,2.0,1215951,0.8377087466931217,1.6754174933862434
2643,2.0,138394,0.09534419091710758,0.19068838183421516
2644,2.0,871763,0.6005862819664903,1.2011725639329807
2645,2.0,111191,0.07660314704585539,0.15320629409171077
2646,2.0,954900,0.6578621031746031,1.3157242063492063
2647,2.0,48621,0.033496610449735446,0.06699322089947089
2648,2.0,326713,0.22508336089065256,0.4501667217813051
2649,2.0,1321923,0.9107163525132275,1.821432705026455
2650,2.0,26045,0.017943259479717814,0.03588651895943563
2651,2.0,84727,0.058371224647266316,0.11674244929453263
2652,2.0,549552,0.37860449735449736,0.7572089947089947
2653,2.0,446129,0.30735298170194003,0.6147059634038801
2654,2.0,389015,0.26800526344797176,0.5360105268959435
2655,2.0,136637,0.09413373567019401,0.18826747134038802
2656,2.0,30639,0.02110821759259259,0.04221643518518518
2657,2.0,3662485,2.523206707451499,5.046413414902998
2658,2.0,204215,0.14069044863315697,0.28138089726631393
2659,2.0,175575,0.12095940806878307,0.24191881613756613
2660,2.0,619376,0.4267085537918871,0.8534171075837742
2661,2.0,922507,0.6355454971340389,1.2710909942680777
2662,2.0,361239,0.24886946097883597,0.49773892195767194
2663,2.0,939381,0.6471705522486773,1.2943411044973545
2664,2.0,14368,0.009898589065255732,0.019797178130511465
2665,2.0,287155,0.19783055004409172,0.39566110008818345
2666,2.0,447898,0.3085717041446208,0.6171434082892416
2667,2.0,331728,0.2285383597883598,0.4570767195767196
2668,2.0,1105138,0.761366016313933,1.522732032627866
2669,2.0,496381,0.3419732418430335,0.683946483686067
2670,2.0,228537,0.15744667658730158,0.31489335317460315
2671,2.0,616653,0.42483258928571427,0.8496651785714285
2672,2.0,668093,0.46027130180776016,0.9205426036155203
2673,2.0,1178439,0.8118654927248677,1.6237309854497355
2674,2.0,169059,0.11647032076719577,0.23294064153439153
2675,2.0,215099,0.14818879519400352,0.29637759038800704
2676,2.0,212507,0.14640308090828924,0.2928061618165785
2677,2.0,392948,0.2707148368606702,0.5414296737213404
2678,2.0,317369,0.21864597111992945,0.4372919422398589
2679,2.0,1055631,0.7272590112433862,1.4545180224867724
2680,2.0,455536,0.3138337742504409,0.6276675485008818
2681,2.0,987970,0.6806451168430335,1.361290233686067
2682,2.0,934944,0.6441137566137566,1.2882275132275132
2683,2.0,2625188,1.8085785934744267,3.6171571869488535
2684,2.0,94274,0.06494846781305115,0.1298969356261023
2685,2.0,1498852,1.0326085758377426,2.065217151675485
2686,2.0,598416,0.41226851851851853,0.8245370370370371
2687,2.0,240648,0.16579034391534392,0.33158068783068784
2688,2.0,712319,0.49074005180776015,0.9814801036155203
2689,2.0,84109,0.05794546406525573,0.11589092813051147
2690,2.0,953429,0.6568486827601411,1.3136973655202822
2691,2.0,367389,0.2531063988095238,0.5062127976190476
2692,2.0,49001,0.033758404982363314,0.06751680996472663
2693,2.0,180584,0.1244102733686067,0.2488205467372134
2694,2.0,599072,0.4127204585537919,0.8254409171075838
2695,2.0,1299466,0.8952449845679012,1.7904899691358025
2696,2.0,103319,0.07117986662257496,0.14235973324514992
2697,2.0,711429,0.49012690145502646,0.9802538029100529
2698,2.0,541657,0.37316537147266315,0.7463307429453263
2699,2.0,2217461,1.5276820160934745,3.055364032186949
2700,2.0,3587436,2.471502976190476,4.943005952380952
2701,2.0,1636031,1.1271157131834215,2.254231426366843
2702,2.0,584717,0.40283082561728395,0.8056616512345679
2703,2.0,1324441,0.9124510857583774,1.8249021715167548
2704,2.0,937590,0.6459366732804233,1.2918733465608465
2705,2.0,817672,0.5633212081128748,1.1266424162257496
2706,2.0,970050,0.6682994378306878,1.3365988756613756
2707,2.0,1176998,0.8108727402998236,1.6217454805996472
2708,2.0,797917,0.5497113370811287,1.0994226741622575
2709,2.0,577948,0.39816743827160495,0.7963348765432099
2710,2.0,172963,0.11915991512345679,0.23831983024691358
2711,2.0,371709,0.2560825892857143,0.5121651785714286
2712,2.0,167422,0.11534253747795414,0.2306850749559083
2713,2.0,908893,0.6261663635361552,1.2523327270723104
2714,2.0,366190,0.2522803681657848,0.5045607363315696
2715,2.0,852701,0.5874538414902998,1.1749076829805996
2716,2.0,1660887,1.1442398313492064,2.2884796626984127
2717,2.0,2000763,1.378391617063492,2.756783234126984
2718,2.0,205944,0.14188161375661376,0.2837632275132275
2719,2.0,421846,0.2906236221340388,0.5812472442680776
2720,2.0,86489,0.059585124559082894,0.11917024911816579
2721,2.0,5251612,3.6180087081128747,7.236017416225749
2722,2.0,79329,0.054652364417989416,0.10930472883597883
2723,2.0,383869,0.264460014329806,0.528920028659612
2724,2.0,647929,0.44637965718694883,0.8927593143738977
2725,2.0,1287352,0.8868992504409171,1.7737985008818342
2726,2.0,302393,0.20832851080246914,0.4166570216049383
2727,2.0,815082,0.5615368716931217,1.1230737433862434
2728,2.0,67146,0.04625909391534391,0.09251818783068783
2729,2.0,218995,0.15087287808641975,0.3017457561728395
2730,2.0,954127,0.6573295579805997,1.3146591159611993
2731,2.0,225590,0.15541639109347444,0.3108327821869489
2732,2.0,2270811,1.5644365906084656,3.1288731812169313
2733,2.0,142813,0.09838858575837743,0.19677717151675486
2734,2.0,328640,0.22641093474426807,0.45282186948853614
2735,2.0,1129836,0.7783812830687831,1.5567625661375661
2736,2.0,575535,0.39650504298941797,0.7930100859788359
2737,2.0,501009,0.3451616236772487,0.6903232473544973
2738,2.0,243218,0.167560901675485,0.33512180335097
2739,2.0,833392,0.5741512345679012,1.1483024691358024
2740,2.0,344737,0.2375006889329806,0.4750013778659612
2741,2.0,282392,0.19454916225749558,0.38909832451499116
2742,2.0,106491,0.07336516203703704,0.14673032407407408
2743,2.0,2597686,1.7896315586419753,3.5792631172839506
2744,2.0,755912,0.5207727072310405,1.041545414462081
2745,2.0,86647,0.05969397597001764,0.11938795194003528
2746,2.0,2317870,1.5968570877425043,3.1937141754850087
2747,2.0,163508,0.11264605379188712,0.22529210758377424
2748,2.0,794943,0.5476624503968254,1.0953249007936507
2749,2.0,1149632,0.7920194003527337,1.5840388007054673
2750,2.0,231202,0.15928268298059964,0.3185653659611993
2751,2.0,1952180,1.3449211860670194,2.6898423721340388
2752,2.0,253744,0.17481261022927688,0.34962522045855376
2753,2.0,542808,0.37395833333333334,0.7479166666666667
2754,2.0,1288727,0.8878465332892416,1.7756930665784831
2755,2.0,1071121,0.7379305831128747,1.4758611662257495
2756,2.0,33684,0.023206018518518518,0.046412037037037036
2757,2.0,1154946,0.7956803902116402,1.5913607804232803
2758,2.0,130944,0.09021164021164021,0.18042328042328043
2759,2.0,230692,0.15893132716049382,0.31786265432098765
2760,2.0,480138,0.33078290343915345,0.6615658068783069
2761,2.0,400804,0.27612709435626104,0.5522541887125221
2762,2.0,375608,0.2587687389770723,0.5175374779541446
2763,2.0,100884,0.06950231481481481,0.13900462962962962
2764,2.0,112818,0.07772404100529101,0.15544808201058202
2765,2.0,164008,0.11299052028218695,0.2259810405643739
2766,2.0,1048423,0.722293182319224,1.444586364638448
2767,2.0,376993,0.2597229111552028,0.5194458223104056
2768,2.0,366218,0.2522996582892416,0.5045993165784832
2769,2.0,104599,0.0720617008377425,0.144123401675485
2770,2.0,316743,0.21821469907407406,0.43642939814814813
2771,2.0,1112170,0.7662105930335097,1.5324211860670194
2772,2.0,2309097,1.5908130787037038,3.1816261574074076
2773,2.0,379209,0.26124958664021164,0.5224991732804233
2774,2.0,105461,0.0726555610670194,0.1453111221340388
2775,2.0,436748,0.30089010141093475,0.6017802028218695
2776,2.0,1221405,0.8414661871693122,1.6829323743386244
2777,2.0,1580815,1.0890755897266313,2.1781511794532626
2778,2.0,424023,0.2921234292328042,0.5842468584656084
2779,2.0,1470206,1.012873401675485,2.02574680335097
2780,2.0,1100676,0.7582919973544974,1.5165839947089947
2781,2.0,1087324,0.7490933641975308,1.4981867283950616
2782,2.0,501542,0.3455288249559083,0.6910576499118166
2783,2.0,2085264,1.4366071428571427,2.8732142857142855
2784,2.0,2332694,1.6070698302469135,3.214139660493827
2785,2.0,1106831,0.7625323798500881,1.5250647597001763
2786,2.0,875771,0.6033475253527337,1.2066950507054675
2787,2.0,218290,0.15038718033509701,0.30077436067019403
2788,2.0,69518,0.04789324294532628,0.09578648589065256
2789,2.0,14986,0.010324349647266313,0.020648699294532627
2790,2.0,185006,0.12745673500881835,0.2549134700176367
2791,2.0,655460,0.4515680114638448,0.9031360229276896
2792,2.0,512932,0.35337577160493827,0.7067515432098765
2793,2.0,482453,0.3323777832892416,0.6647555665784832
2794,2.0,453235,0.31224853946208114,0.6244970789241623
2795,2.0,576698,0.3973062720458554,0.7946125440917108
2796,2.0,854127,0.588436259920635,1.17687251984127
2797,2.0,676528,0.46608245149911814,0.9321649029982363
2798,2.0,1166972,0.8039654982363316,1.6079309964726631
2799,2.0,1109576,0.7644235008818342,1.5288470017636684
2800,2.0,267540,0.18431712962962962,0.36863425925925924
2801,2.0,3445857,2.3739645337301587,4.747929067460317
2802,2.0,556429,0.38334228946208115,0.7666845789241623
2803,2.0,1906641,1.3135478670634921,2.6270957341269843
2804,2.0,1655838,1.1407614087301587,2.2815228174603175
2805,2.0,91744,0.06320546737213403,0.12641093474426807
2806,2.0,1570671,1.0820870535714286,2.1641741071428573
2807,2.0,511764,0.35257109788359786,0.7051421957671957
2808,2.0,211428,0.14565972222222223,0.29131944444444446
2809,2.0,1109810,0.7645847111992945,1.529169422398589
2810,2.0,724035,0.4988115906084656,0.9976231812169312
2811,2.0,942967,0.6496410659171076,1.2992821318342151
2812,2.0,1142834,0.7873360339506172,1.5746720679012345
2813,2.0,658501,0.45366305665784834,0.9073261133156967
2814,2.0,3265691,2.2498422343474425,4.499684468694885
2815,2.0,1158762,0.7983093584656085,1.596618716931217
2816,2.0,193261,0.13314387676366843,0.26628775352733686
2817,2.0,886465,0.6107149746472663,1.2214299492945326
2818,2.0,488681,0.33666845789241623,0.6733369157848325
2819,2.0,1416816,0.9760912698412698,1.9521825396825396
2820,2.0,172653,0.1189463458994709,0.2378926917989418
2821,2.0,711759,0.4903542493386243,0.9807084986772486
2822,2.0,149483,0.10298376873897708,0.20596753747795415
2823,2.0,987784,0.680516975308642,1.361033950617284
2824,2.0,549151,0.3783282352292769,0.7566564704585538
2825,2.0,80097,0.05518146494708995,0.1103629298941799
2826,2.0,369175,0.2543368331128748,0.5086736662257496
2827,2.0,167870,0.11565117945326278,0.23130235890652556
2828,2.0,1267456,0.8731922398589065,1.746384479717813
2829,2.0,34071,0.02347263558201058,0.04694527116402116
2830,2.0,1045812,0.7204943783068783,1.4409887566137567
2831,2.0,1114897,0.7680893132716049,1.5361786265432098
2832,2.0,2777482,1.9134989528218695,3.826997905643739
2833,2.0,2843515,1.958991264329806,3.917982528659612
2834,2.0,2006081,1.382055362654321,2.764110725308642
2835,2.0,695041,0.47883666776895945,0.9576733355379189
2836,2.0,776991,0.5352947255291005,1.070589451058201
2837,2.0,2006483,1.382332313712522,2.764664627425044
2838,2.0,718,0.0004946538800705468,0.0009893077601410935
2839,2.0,135285,0.09320229828042328,0.18640459656084657
2840,2.0,954179,0.6573653824955908,1.3147307649911817
2841,2.0,710021,0.48915688381834216,0.9783137676366843
2842,2.0,412120,0.2839230599647266,0.5678461199294532
2843,2.0,20138,0.013873732363315697,0.027747464726631393
2844,2.0,223606,0.15404954805996474,0.30809909611992947
2845,2.0,1868773,1.2874593529541447,2.5749187059082894
2846,2.0,1568077,1.080299961419753,2.160599922839506
2847,2.0,327642,0.22572337962962963,0.45144675925925926
2848,2.0,1363217,0.9391651510141094,1.8783303020282187
2849,2.0,133967,0.09229428461199295,0.1845885692239859
2850,2.0,717865,0.4945608741181658,0.9891217482363316
