,N,T,Tnorm,custo
1332,5.0,159469,0.10986345348324515,0.5493172674162258
1333,5.0,32534,0.022413745590828923,0.11206872795414462
1334,5.0,1715,0.001181520061728395,0.0059076003086419755
1335,5.0,695843,0.47938919201940033,2.3969459600970016
1336,5.0,399975,0.2755559689153439,1.3777798445767195
1337,5.0,219731,0.15137993276014108,0.7568996638007055
1338,5.0,69848,0.04812059082892416,0.24060295414462082
1339,5.0,155805,0.10733920304232804,0.5366960152116402
1340,5.0,256074,0.17641782407407408,0.8820891203703703
1341,5.0,362645,0.2498381007495591,1.2491905037477955
1342,5.0,52036,0.03584931657848325,0.1792465828924162
1343,5.0,305270,0.21031057098765432,1.0515528549382716
1344,5.0,287256,0.19790013227513228,0.9895006613756614
1345,5.0,14963,0.010308504188712523,0.05154252094356261
1346,5.0,98276,0.06770557760141094,0.3385278880070547
1347,5.0,1661649,1.1447647982804232,5.723823991402116
1348,5.0,146855,0.1011732528659612,0.505866264329806
1349,5.0,202883,0.13977278990299824,0.6988639495149912
1350,5.0,98722,0.06801284171075837,0.3400642085537919
1351,5.0,325177,0.2240251598324515,1.1201257991622575
1352,5.0,134945,0.0929680610670194,0.464840305335097
1353,5.0,20656,0.014230599647266313,0.07115299823633157
1354,5.0,8037,0.005536954365079365,0.027684771825396824
1355,5.0,40447,0.027865272266313933,0.13932636133156967
1356,5.0,24451,0.016845100308641975,0.08422550154320987
1357,5.0,126005,0.08680900022045855,0.43404500110229277
1358,5.0,152877,0.10532200727513227,0.5266100363756614
1359,5.0,6155,0.004240382495590829,0.021201912477954145
1360,5.0,94439,0.06506214175485009,0.32531070877425045
1361,5.0,39286,0.02706542107583774,0.1353271053791887
1362,5.0,93557,0.0644545028659612,0.32227251432980597
1363,5.0,16112,0.011100088183421517,0.05550044091710758
1364,5.0,45810,0.03156001984126984,0.15780009920634921
1365,5.0,924250,0.636746307319224,3.18373153659612
1366,5.0,33053,0.02277130180776014,0.11385650903880071
1367,5.0,298802,0.2058545524691358,1.029272762345679
1368,5.0,581474,0.4005966159611993,2.0029830798059964
1369,5.0,240159,0.16545345568783068,0.8272672784391535
1370,5.0,114796,0.0790867504409171,0.39543375220458554
1371,5.0,3502,0.0024126432980599646,0.012063216490299823
1372,5.0,47053,0.0324163635361552,0.162081817680776
1373,5.0,296737,0.20443190586419754,1.0221595293209877
1374,5.0,314568,0.21671626984126985,1.0835813492063493
1375,5.0,82656,0.05694444444444444,0.2847222222222222
1376,5.0,21640,0.014908509700176367,0.07454254850088184
1377,5.0,410914,0.2830922067901235,1.4154610339506173
1378,5.0,34782,0.02396246693121693,0.11981233465608465
1379,5.0,138013,0.09508170745149912,0.4754085372574956
1380,5.0,88640,0.06106701940035273,0.30533509700176364
1381,5.0,33876,0.02333829365079365,0.11669146825396826
1382,5.0,67112,0.04623567019400353,0.23117835097001763
1383,5.0,1498639,1.0324618331128748,5.162309165564374
1384,5.0,45721,0.03149870480599647,0.15749352402998237
1385,5.0,538015,0.3706562775573192,1.8532813877865961
1386,5.0,257056,0.17709435626102293,0.8854717813051146
1387,5.0,147812,0.10183256172839507,0.5091628086419753
1388,5.0,66617,0.045894648368606704,0.2294732418430335
1389,5.0,619586,0.42685322971781303,2.1342661485890653
1390,5.0,159934,0.11018380731922399,0.55091903659612
1391,5.0,68238,0.04701140873015873,0.23505704365079366
1392,5.0,429150,0.2956555886243386,1.478277943121693
1393,5.0,195601,0.1347559799382716,0.673779899691358
1394,5.0,80877,0.05571883267195767,0.27859416335978837
1395,5.0,255173,0.1757970954585538,0.878985477292769
1396,5.0,259116,0.17851355820105821,0.892567791005291
1397,5.0,47586,0.032783564814814814,0.16391782407407407
1398,5.0,313527,0.21599909060846562,1.0799954530423281
1399,5.0,350651,0.24157503858024693,1.2078751929012346
1400,5.0,323507,0.22287464175485008,1.1143732087742504
1401,5.0,90206,0.06214588844797178,0.31072944223985893
1402,5.0,27898,0.01921985229276896,0.0960992614638448
1403,5.0,744438,0.5128678902116403,2.564339451058201
1404,5.0,61662,0.04248098544973545,0.21240492724867724
1405,5.0,119714,0.08247492283950618,0.41237461419753085
1406,5.0,292609,0.20158799052028217,1.007939952601411
1407,5.0,22205,0.015297756834215168,0.07648878417107584
1408,5.0,1462378,1.007480434303351,5.037402171516755
1409,5.0,72342,0.049838789682539686,0.2491939484126984
1410,5.0,371890,0.25620728615520283,1.281036430776014
1411,5.0,42488,0.02927138447971781,0.14635692239858908
1412,5.0,227648,0.1568342151675485,0.7841710758377425
1413,5.0,278578,0.19192157186948855,0.9596078593474426
1414,5.0,42088,0.028995811287477954,0.14497905643738976
1415,5.0,376512,0.2593915343915344,1.2969576719576719
1416,5.0,222084,0.15300099206349208,0.7650049603174603
1417,5.0,689297,0.47487943672839505,2.3743971836419755
1418,5.0,452228,0.3115547839506173,1.5577739197530864
1419,5.0,20183,0.01390473434744268,0.06952367173721341
1420,5.0,201515,0.13883032958553793,0.6941516479276896
1421,5.0,68538,0.04721808862433863,0.2360904431216931
1422,5.0,276095,0.1902109512786596,0.9510547563932981
1423,5.0,52747,0.036339147927689594,0.18169573963844798
1424,5.0,151491,0.10436714616402117,0.5218357308201058
1425,5.0,17155,0.011818645282186948,0.05909322641093474
1426,5.0,415886,0.2865175815696649,1.4325879078483246
1427,5.0,259259,0.17861207561728396,0.8930603780864198
1428,5.0,141376,0.09739858906525573,0.4869929453262787
1429,5.0,1103631,0.7603277943121693,3.8016389715608465
1430,5.0,440966,0.3037960207231041,1.5189801036155204
1431,5.0,46733,0.03219590498236331,0.16097952491181658
1432,5.0,259897,0.17905161485890653,0.8952580742945326
1433,5.0,654144,0.45066137566137565,2.253306878306878
1434,5.0,472146,0.32527695105820104,1.6263847552910053
1435,5.0,158177,0.1089733520723104,0.544866760361552
1436,5.0,230701,0.1589375275573192,0.7946876377865961
1437,5.0,276389,0.1904134975749559,0.9520674878747796
1438,5.0,76901,0.052979635141093474,0.26489817570546736
1439,5.0,318832,0.21965388007054673,1.0982694003527338
1440,5.0,271764,0.18722718253968254,0.9361359126984127
1441,5.0,363839,0.2506606867283951,1.2533034336419753
1442,5.0,518078,0.35692102072310405,1.7846051036155204
1443,5.0,964,0.00066413139329806,0.0033206569664902996
1444,5.0,1133196,0.7806960978835978,3.9034804894179893
1445,5.0,873449,0.6017478229717813,3.0087391148589067
1446,5.0,84062,0.05791308421516755,0.28956542107583777
1447,5.0,290022,0.1998057208994709,0.9990286044973545
1448,5.0,245325,0.16901248346560846,0.8450624173280423
1449,5.0,339239,0.23371293540564375,1.1685646770282188
1450,5.0,464157,0.3197730654761905,1.5988653273809523
1451,5.0,500666,0.344925319664903,1.724626598324515
1452,5.0,127225,0.08764949845679013,0.4382474922839506
1453,5.0,42936,0.029580026455026456,0.14790013227513227
1454,5.0,385027,0.26525779872134037,1.326288993606702
1455,5.0,214275,0.14762111441798942,0.7381055720899471
1456,5.0,138729,0.09557498346560847,0.4778749173280423
1457,5.0,160382,0.11049244929453263,0.5524622464726632
1458,5.0,307605,0.2119192294973545,1.0595961474867726
1459,5.0,803162,0.5533247905643739,2.7666239528218695
1460,5.0,126140,0.08690200617283951,0.43451003086419754
1461,5.0,33887,0.023345871913580247,0.11672935956790123
1462,5.0,534833,0.36846409281305115,1.8423204640652557
1463,5.0,3959,0.0027274856701940036,0.013637428350970017
1464,5.0,156023,0.10748939043209876,0.5374469521604939
1465,5.0,137770,0.09491429673721341,0.474571483686067
1466,5.0,49865,0.03435364307760141,0.17176821538800705
1467,5.0,19,1.3089726631393298e-05,6.544863315696649e-05
1468,5.0,203676,0.14031911375661377,0.7015955687830688
1469,5.0,51109,0.03521067570546737,0.17605337852733685
1470,5.0,220843,0.1521460262345679,0.7607301311728395
1471,5.0,31674,0.021821263227513227,0.10910631613756613
1472,5.0,23954,0.016502700617283952,0.08251350308641975
1473,5.0,44153,0.030418457892416227,0.15209228946208111
1474,5.0,1798043,1.2387311232363316,6.193655616181658
1475,5.0,50693,0.03492407958553792,0.1746203979276896
1476,5.0,521649,0.3593812003968254,1.796906001984127
1477,5.0,68707,0.047334518298059965,0.23667259149029982
1478,5.0,367302,0.25304646164021166,1.2652323082010581
1479,5.0,174660,0.12032903439153439,0.601645171957672
1480,5.0,578845,0.39878541115520283,1.993927055776014
1481,5.0,241640,0.16647376543209877,0.8323688271604939
1482,5.0,302824,0.20862544091710758,1.043127204585538
1483,5.0,43688,0.03009810405643739,0.15049052028218696
1484,5.0,262661,0.18095582561728396,0.9047791280864198
1485,5.0,399580,0.2752838403880071,1.3764192019400352
1486,5.0,390051,0.268718998015873,1.3435949900793651
1487,5.0,89220,0.06146660052910053,0.3073330026455027
1488,5.0,241545,0.1664083167989418,0.832041583994709
1489,5.0,87827,0.06050691688712522,0.3025345844356261
1490,5.0,673156,0.46375936948853613,2.3187968474426808
1491,5.0,443223,0.30535094246031746,1.5267547123015872
1492,5.0,212568,0.1464451058201058,0.7322255291005291
1493,5.0,15292,0.010535163139329807,0.05267581569664903
1494,5.0,55817,0.03845417217813051,0.19227086089065257
1495,5.0,1367352,0.9420138888888889,4.710069444444445
1496,5.0,898514,0.6190159281305114,3.0950796406525574
1497,5.0,303241,0.20891272597001764,1.0445636298500882
1498,5.0,2050274,1.4125013778659612,7.062506889329806
1499,5.0,1325439,0.9131386408730159,4.565693204365079
1500,5.0,94025,0.06477692350088184,0.32388461750440917
1501,5.0,676492,0.4660576499118166,2.330288249559083
1502,5.0,547341,0.37708126653439156,1.8854063326719577
1503,5.0,4861,0.0033489032186948854,0.016744516093474427
1504,5.0,104023,0.07166487544091711,0.35832437720458554
1505,5.0,108884,0.075013778659612,0.37506889329806
1506,5.0,52266,0.036007771164021166,0.18003885582010581
1507,5.0,298681,0.20577119157848325,1.0288559578924161
1508,5.0,310935,0.21421337632275134,1.0710668816137565
1509,5.0,577163,0.39762662588183423,1.988133129409171
1510,5.0,563237,0.38803254519400354,1.9401627259700176
1511,5.0,1393990,0.9603656856261023,4.801828428130511
1512,5.0,668567,0.46059785604056436,2.302989280202822
1513,5.0,136224,0.09384920634920635,0.46924603174603174
1514,5.0,1010859,0.6964141038359788,3.482070519179894
1515,5.0,156501,0.1078187003968254,0.539093501984127
1516,5.0,192068,0.13232197971781304,0.6616098985890653
1517,5.0,1528162,1.0528012014991182,5.264006007495591
1518,5.0,51843,0.035716352513227516,0.17858176256613756
1519,5.0,402950,0.27760554453262787,1.3880277226631392
1520,5.0,186534,0.1285094246031746,0.642547123015873
1521,5.0,72253,0.04977747464726631,0.24888737323633156
1522,5.0,18578,0.012798996913580246,0.06399498456790123
1523,5.0,1135605,0.7823557374338624,3.911778687169312
1524,5.0,104371,0.07190462411816578,0.3595231205908289
1525,5.0,202790,0.13970871913580246,0.6985435956790124
1526,5.0,100073,0.0689435901675485,0.3447179508377425
1527,5.0,367116,0.2529183201058201,1.2645916005291005
1528,5.0,440639,0.303570739638448,1.51785369819224
1529,5.0,512801,0.3532855213844797,1.7664276069223985
1530,5.0,21637,0.014906442901234569,0.07453221450617284
1531,5.0,319103,0.21984058090828923,1.0992029045414462
1532,5.0,1192349,0.8214485504850089,4.107242752425044
1533,5.0,89457,0.061629877645502644,0.30814938822751325
1534,5.0,92106,0.06345486111111111,0.3172743055555556
1535,5.0,66709,0.04595803020282187,0.22979015101410935
1536,5.0,1195460,0.8235918209876543,4.117959104938271
1537,5.0,71676,0.049379960317460315,0.2468998015873016
1538,5.0,645414,0.44464699074074077,2.2232349537037037
1539,5.0,490018,0.33758956128747797,1.6879478064373898
1540,5.0,124341,0.08566261574074074,0.4283130787037037
1541,5.0,71948,0.04956735008818342,0.2478367504409171
1542,5.0,112014,0.07717013888888889,0.3858506944444444
1543,5.0,4293,0.0029575892857142856,0.014787946428571428
1544,5.0,281466,0.1939112103174603,0.9695560515873016
1545,5.0,675772,0.46556161816578484,2.327808090828924
1546,5.0,1445,0.0009955081569664904,0.0049775407848324515
1547,5.0,35016,0.02412367724867725,0.12061838624338625
1548,5.0,316921,0.2183373291446208,1.091686645723104
1549,5.0,842685,0.5805534887566137,2.902767443783069
1550,5.0,408316,0.28130235890652555,1.4065117945326278
1551,5.0,226033,0.15572158840388006,0.7786079420194003
1552,5.0,121614,0.0837838955026455,0.4189194775132275
1553,5.0,273422,0.18836943342151677,0.9418471671075838
1554,5.0,343041,0.2363322585978836,1.181661292989418
1555,5.0,672766,0.4634906856261023,2.3174534281305115
1556,5.0,225741,0.15552041997354496,0.7776020998677249
1557,5.0,149020,0.10266479276895944,0.5133239638447972
1558,5.0,291660,0.2009341931216931,1.0046709656084656
1559,5.0,7815,0.005384011243386244,0.026920056216931217
1560,5.0,3501,0.002411954365079365,0.012059771825396826
1561,5.0,334807,0.2306595844356261,1.1532979221781305
1562,5.0,410935,0.28310667438271603,1.4155333719135803
1563,5.0,122412,0.08433366402116402,0.4216683201058201
1564,5.0,640683,0.4413876488095238,2.206938244047619
1565,5.0,259113,0.1785114914021164,0.892557457010582
1566,5.0,524409,0.3612826554232804,1.806413277116402
1567,5.0,23228,0.016002535273368607,0.08001267636684303
1568,5.0,232895,0.16044904651675485,0.8022452325837742
1569,5.0,803889,0.5538256448412698,2.7691282242063493
1570,5.0,183103,0.1261456955467372,0.6307284777336861
1571,5.0,85068,0.058606150793650794,0.29303075396825395
1572,5.0,260476,0.17945050705467372,0.8972525352733686
1573,5.0,146803,0.10113742835097002,0.5056871417548501
1574,5.0,254583,0.175390625,0.876953125
1575,5.0,20048,0.013811728395061729,0.06905864197530864
1576,5.0,1239986,0.8542672508818342,4.271336254409171
1577,5.0,13871,0.009556189373897708,0.047780946869488534
1578,5.0,588135,0.40518559854497355,2.025927992724868
1579,5.0,230809,0.15901193231922398,0.79505966159612
1580,5.0,222920,0.15357694003527336,0.7678847001763669
1581,5.0,165065,0.11371872244268078,0.5685936122134039
1582,5.0,129337,0.08910452491181658,0.44552262455908287
1583,5.0,922723,0.6356943066578483,3.1784715332892417
1584,5.0,647505,0.4460875496031746,2.230437748015873
1585,5.0,130990,0.0902433311287478,0.451216655643739
1586,5.0,158495,0.1091924327601411,0.5459621638007055
1587,5.0,67854,0.046746858465608464,0.23373429232804233
1588,5.0,353977,0.24386642967372135,1.2193321483686066
1589,5.0,97442,0.06713100749559082,0.33565503747795417
1590,5.0,295817,0.20379808752204587,1.0189904376102292
1591,5.0,466218,0.32119295634920636,1.6059647817460319
1592,5.0,182493,0.12572544642857142,0.6286272321428571
1593,5.0,159872,0.11014109347442681,0.550705467372134
1594,5.0,188896,0.13013668430335096,0.6506834215167548
1595,5.0,100267,0.06907724316578483,0.34538621582892415
1596,5.0,256891,0.17698068231922398,0.88490341159612
1597,5.0,1107021,0.7626632771164021,3.8133163855820107
1598,5.0,55500,0.03823578042328042,0.19117890211640212
1599,5.0,458613,0.315953621031746,1.5797681051587302
1600,5.0,59939,0.041293953924162255,0.2064697696208113
1601,5.0,416075,0.2866477899029982,1.433238949514991
1602,5.0,573177,0.39488053902116405,1.97440269510582
1603,5.0,59784,0.041187169312169314,0.20593584656084657
1604,5.0,602240,0.4149029982363316,2.074514991181658
1605,5.0,13946,0.00960785934744268,0.048039296737213404
1606,5.0,149744,0.10316358024691358,0.5158179012345679
1607,5.0,403992,0.2783234126984127,1.3916170634920635
1608,5.0,373157,0.25708016424162256,1.285400821208113
1609,5.0,806647,0.5557257220017636,2.7786286100088184
1610,5.0,191308,0.13179839065255733,0.6589919532627866
1611,5.0,142632,0.09826388888888889,0.4913194444444444
1612,5.0,15379,0.010595100308641974,0.052975501543209874
1613,5.0,249756,0.1720651455026455,0.8603257275132276
1614,5.0,59249,0.0408185901675485,0.2040929508377425
1615,5.0,54558,0.037586805555555554,0.1879340277777778
1616,5.0,56935,0.03922439925044092,0.19612199625220458
1617,5.0,27650,0.019048996913580248,0.09524498456790123
1618,5.0,546703,0.37664172729276896,1.8832086364638447
1619,5.0,60902,0.04195739638447972,0.20978698192239859
1620,5.0,162413,0.11189167217813051,0.5594583608906526
1621,5.0,473127,0.32595279431216934,1.6297639715608465
1622,5.0,153740,0.10591655643738977,0.5295827821869489
1623,5.0,7583,0.005224178791887126,0.026120893959435627
1624,5.0,12206,0.008409115961199294,0.04204557980599647
1625,5.0,495001,0.341022514329806,1.70511257164903
1626,5.0,40186,0.027685460758377425,0.1384273037918871
1627,5.0,1399258,0.9639949845679012,4.819974922839506
1628,5.0,196141,0.1351280037477954,0.675640018738977
1629,5.0,153817,0.10596960427689595,0.5298480213844797
1630,5.0,614631,0.4234395667989418,2.117197833994709
1631,5.0,87908,0.06056272045855379,0.30281360229276894
1632,5.0,523735,0.36081831459435626,1.8040915729717812
1633,5.0,86579,0.05964712852733686,0.2982356426366843
1634,5.0,528860,0.36434909611992944,1.8217454805996474
1635,5.0,383235,0.2640232308201058,1.320116154100529
1636,5.0,588788,0.4056354717813051,2.0281773589065257
1637,5.0,715576,0.49298390652557317,2.464919532627866
1638,5.0,199410,0.13738012566137567,0.6869006283068783
1639,5.0,169189,0.11655988205467373,0.5827994102733686
1640,5.0,517437,0.3564794146825397,1.7823970734126984
1641,5.0,38353,0.02642264660493827,0.13211323302469136
1642,5.0,68026,0.046865354938271604,0.23432677469135801
1643,5.0,136269,0.09388020833333334,0.4694010416666667
1644,5.0,1113088,0.7668430335097002,3.834215167548501
1645,5.0,235488,0.16223544973544973,0.8111772486772487
1646,5.0,333484,0.22974812610229278,1.1487406305114638
1647,5.0,149714,0.1031429122574956,0.515714561287478
1648,5.0,335593,0.23120108575837742,1.156005428791887
1649,5.0,430873,0.2968426201499118,1.4842131007495591
1650,5.0,718553,0.49503486000881836,2.475174300044092
1651,5.0,151318,0.10424796075837743,0.5212398037918872
1652,5.0,52390,0.03609319885361552,0.1804659942680776
1653,5.0,190779,0.1314339451058201,0.6571697255291006
1654,5.0,327070,0.22532930996472664,1.126646549823633
1655,5.0,151217,0.10417837852733686,0.5208918926366843
1656,5.0,37002,0.02549189814814815,0.12745949074074073
1657,5.0,185428,0.1277474647266314,0.6387373236331569
1658,5.0,150574,0.10373539462081129,0.5186769731040565
1659,5.0,27894,0.01921709656084656,0.0960854828042328
1660,5.0,90600,0.062417328042328045,0.31208664021164023
1661,5.0,60872,0.041936728395061726,0.20968364197530864
1662,5.0,51548,0.03551311728395062,0.1775655864197531
1663,5.0,9307,0.006411899250440917,0.03205949625220458
1664,5.0,7867,0.005419835758377425,0.027099178791887127
1665,5.0,748532,0.5156883818342152,2.578441909171076
1666,5.0,367422,0.2531291335978836,1.265645667989418
1667,5.0,28476,0.019618055555555555,0.09809027777777778
1668,5.0,151486,0.10436370149911817,0.5218185074955908
1669,5.0,331564,0.22842537477954145,1.1421268738977073
1670,5.0,27821,0.019166804453262788,0.09583402226631393
1671,5.0,221115,0.15233341600529102,0.761667080026455
1672,5.0,677083,0.466464809303351,2.3323240465167547
1673,5.0,1099732,0.7576416446208113,3.7882082231040566
1674,5.0,2270,0.0015638778659611992,0.007819389329805996
1675,5.0,23525,0.016207148368606702,0.08103574184303351
1676,5.0,311008,0.2142636684303351,1.0713183421516754
1677,5.0,286452,0.19734623015873015,0.9867311507936508
1678,5.0,15015,0.010344328703703705,0.05172164351851852
1679,5.0,370291,0.255105682319224,1.2755284115961198
1680,5.0,1129405,0.7780843529541446,3.890421764770723
1681,5.0,648538,0.446799217372134,2.23399608686067
1682,5.0,366305,0.2523595954585538,1.261797977292769
1683,5.0,10374,0.007146990740740741,0.035734953703703706
1684,5.0,60775,0.04186990189594356,0.2093495094797178
1685,5.0,443035,0.30522142305996475,1.5261071152998236
1686,5.0,384932,0.2651923500881834,1.3259617504409171
1687,5.0,601665,0.41450686177248675,2.072534308862434
1688,5.0,58832,0.04053130511463845,0.20265652557319225
1689,5.0,179034,0.12334242724867725,0.6167121362433863
1690,5.0,129857,0.0894627700617284,0.44731385030864196
1691,5.0,245700,0.16927083333333334,0.8463541666666666
1692,5.0,137004,0.09438657407407407,0.47193287037037035
1693,5.0,521566,0.3593240189594356,1.7966200947971782
1694,5.0,177335,0.12217193011463845,0.6108596505731922
1695,5.0,636890,0.4387745260141093,2.1938726300705467
1696,5.0,319351,0.22001143628747796,1.1000571814373898
1697,5.0,40797,0.02810639880952381,0.14053199404761904
1698,5.0,231555,0.15952587632275134,0.7976293816137566
1699,5.0,156003,0.10747561177248677,0.5373780588624338
1700,5.0,292435,0.20146811618165786,1.0073405809082892
1701,5.0,168756,0.11626157407407407,0.5813078703703703
1702,5.0,938006,0.6462232694003527,3.231116347001764
1703,5.0,1020482,0.7030437059082892,3.515218529541446
1704,5.0,168284,0.11593639770723103,0.5796819885361552
1705,5.0,802941,0.5531725363756613,2.765862681878307
1706,5.0,142284,0.09802414021164021,0.49012070105820105
1707,5.0,154880,0.10670194003527336,0.5335097001763669
1708,5.0,124935,0.08607184193121693,0.43035920965608465
1709,5.0,552236,0.3804535934744268,1.902267967372134
1710,5.0,373783,0.25751143628747797,1.2875571814373898
1711,5.0,68904,0.04747023809523809,0.23735119047619047
1712,5.0,55163,0.03800361000881834,0.19001805004409172
1713,5.0,701432,0.4832396384479718,2.4161981922398588
1714,5.0,355936,0.24521604938271604,1.2260802469135803
1715,5.0,504291,0.34742270171957673,1.7371135085978835
1716,5.0,62922,0.04334904100529101,0.21674520502645503
1717,5.0,55399,0.03816619819223986,0.1908309909611993
1718,5.0,528350,0.3639977402998236,1.819988701499118
1719,5.0,609420,0.41984953703703703,2.099247685185185
1720,5.0,335258,0.23097029320987655,1.1548514660493827
1721,5.0,225711,0.155499751984127,0.7774987599206349
1722,5.0,49660,0.034212411816578484,0.1710620590828924
1723,5.0,24474,0.016860945767195767,0.08430472883597884
1724,5.0,313811,0.2161947475749559,1.0809737378747795
1725,5.0,619348,0.42668926366843035,2.1334463183421515
1726,5.0,441823,0.30438643628747797,1.5219321814373898
1727,5.0,24837,0.01711102843915344,0.0855551421957672
1728,5.0,16830,0.011594742063492064,0.05797371031746032
1729,5.0,128818,0.08874696869488537,0.4437348434744268
1730,5.0,83487,0.05751694775132275,0.2875847387566138
1731,5.0,422056,0.29076829805996474,1.4538414902998236
1732,5.0,98768,0.06804453262786596,0.3402226631393298
1733,5.0,766735,0.5282290288800705,2.641145144400353
1734,5.0,52809,0.03638186177248677,0.18190930886243387
1735,5.0,290179,0.19991388337742505,0.9995694168871252
1736,5.0,196003,0.13503293099647265,0.6751646549823633
1737,5.0,205164,0.14134424603174603,0.7067212301587301
1738,5.0,878,0.0006048831569664903,0.0030244157848324515
1739,5.0,47677,0.03284625771604938,0.1642312885802469
1740,5.0,628745,0.4331631668871252,2.165815834435626
1741,5.0,88444,0.0609319885361552,0.304659942680776
1742,5.0,382532,0.26353891093474424,1.3176945546737213
1743,5.0,14373,0.00990203373015873,0.04951016865079365
1744,5.0,91791,0.06323784722222223,0.3161892361111111
1745,5.0,74433,0.05127934854497355,0.25639674272486773
1746,5.0,786636,0.5419394841269841,2.7096974206349205
1747,5.0,43251,0.029797040343915344,0.14898520171957672
1748,5.0,657928,0.4532682980599647,2.2663414902998236
1749,5.0,1330616,0.9167052469135802,4.583526234567901
1750,5.0,168642,0.11618303571428572,0.5809151785714286
1751,5.0,205823,0.1417982528659612,0.708991264329806
1752,5.0,73404,0.05057043650793651,0.25285218253968256
1753,5.0,139686,0.09623429232804233,0.48117146164021163
1754,5.0,51714,0.03562748015873016,0.17813740079365079
1755,5.0,58873,0.040559551366843034,0.20279775683421516
1756,5.0,916183,0.6311886849647266,3.1559434248236333
1757,5.0,123237,0.08490203373015873,0.42451016865079366
1758,5.0,673906,0.4642760692239859,2.3213803461199296
1759,5.0,97733,0.06733148699294533,0.3366574349647266
1760,5.0,148455,0.10227554563492064,0.5113777281746031
1761,5.0,323871,0.22312541335978836,1.1156270667989419
1762,5.0,1204129,0.8295641809964727,4.147820904982363
1763,5.0,200718,0.13828125,0.69140625
1764,5.0,358753,0.24715677358906527,1.2357838679453264
1765,5.0,417183,0.28741112764550264,1.4370556382275133
1766,5.0,709837,0.4890301201499118,2.445150600749559
1767,5.0,119782,0.08252177028218695,0.41260885141093473
1768,5.0,66602,0.04588431437389771,0.22942157186948853
1769,5.0,46180,0.03181492504409171,0.15907462522045857
1770,5.0,372793,0.2568293926366843,1.2841469631834215
1771,5.0,47519,0.03273740630511464,0.16368703152557318
1772,5.0,908154,0.625657242063492,3.1282862103174605
1773,5.0,269654,0.1857735339506173,0.9288676697530864
1774,5.0,141833,0.09771343143738977,0.4885671571869489
1775,5.0,974126,0.671107528659612,3.35553764329806
1776,5.0,791674,0.5454103284832451,2.727051642416226
1777,5.0,1111850,0.7659901344797179,3.829950672398589
1778,5.0,719866,0.49593942901234567,2.4796971450617282
1779,5.0,304062,0.20947833994708995,1.0473916997354498
1780,5.0,1733495,1.1942618772045854,5.971309386022928
1781,5.0,814787,0.5613336364638448,2.806668182319224
1782,5.0,294441,0.20285011574074074,1.0142505787037037
1783,5.0,123424,0.08503086419753086,0.4251543209876543
1784,5.0,466584,0.3214451058201058,1.607225529100529
1785,5.0,12843,0.00884796626984127,0.04423983134920635
1786,5.0,21128,0.014555776014109347,0.07277888007054674
1787,5.0,179378,0.12357942019400353,0.6178971009700176
1788,5.0,533070,0.36724950396825395,1.8362475198412698
1789,5.0,244674,0.1685639880952381,0.8428199404761905
1790,5.0,1153747,0.7948543595679012,3.9742717978395063
1791,5.0,328999,0.22665826168430336,1.1332913084215168
1792,5.0,168144,0.11583994708994709,0.5791997354497355
1793,5.0,235453,0.16221133708112875,0.8110566854056437
1794,5.0,134424,0.09260912698412699,0.46304563492063494
1795,5.0,639939,0.4408750826719577,2.2043754133597884
1796,5.0,1262281,0.8696270116843033,4.348135058421517
1797,5.0,166197,0.11449859457671957,0.5724929728835979
1798,5.0,1085635,0.7479297563932981,3.73964878196649
1799,5.0,95599,0.06586130401234568,0.3293065200617284
1800,5.0,198046,0.13644042107583773,0.6822021053791887
1801,5.0,2560,0.001763668430335097,0.008818342151675485
1802,5.0,598253,0.4121562224426808,2.060781112213404
1803,5.0,328165,0.22608369157848324,1.1304184578924161
1804,5.0,250655,0.17268449625220458,0.863422481261023
1805,5.0,288903,0.1990348048941799,0.9951740244708994
1806,5.0,64505,0.044439621913580245,0.22219810956790123
1807,5.0,49574,0.03415316358024691,0.17076581790123457
1808,5.0,159205,0.10968157517636684,0.5484078758818343
1809,5.0,6699,0.004615162037037037,0.023075810185185185
1810,5.0,38316,0.026397156084656086,0.13198578042328044
1811,5.0,321787,0.2216896770282187,1.1084483851410936
1812,5.0,187718,0.12932512125220458,0.646625606261023
1813,5.0,183995,0.1267602237654321,0.6338011188271605
1814,5.0,61416,0.04231150793650794,0.21155753968253968
1815,5.0,306967,0.21147969025573193,1.0573984512786596
1816,5.0,430848,0.2968253968253968,1.4841269841269842
1817,5.0,44283,0.03050801917989418,0.1525400958994709
1818,5.0,702152,0.48373567019400354,2.418678350970018
1819,5.0,153954,0.1060639880952381,0.5303199404761905
1820,5.0,856742,0.590237819664903,2.951189098324515
1821,5.0,475228,0.3274002425044092,1.637001212522046
1822,5.0,281202,0.193729332010582,0.96864666005291
1823,5.0,126533,0.08717275683421517,0.43586378417107585
1824,5.0,789937,0.5442136518959436,2.721068259479718
1825,5.0,190292,0.13109843474426808,0.6554921737213404
1826,5.0,60297,0.04154059193121693,0.20770295965608465
1827,5.0,103299,0.07116608796296296,0.3558304398148148
1828,5.0,313296,0.21583994708994708,1.0791997354497354
1829,5.0,292448,0.20147707231040565,1.0073853615520283
1830,5.0,12577,0.008664710097001763,0.04332355048500882
1831,5.0,163793,0.11284239969135802,0.5642119984567902
1832,5.0,840752,0.5792217813051146,2.896108906525573
1833,5.0,344711,0.237482776675485,1.187413883377425
1834,5.0,151986,0.10470816798941798,0.52354083994709
