N,T,Tnorm,custo
10,478196.0,0.3294449955908289,3.294449955908289
10,262336.0,0.18073192239858907,1.8073192239858906
10,59932.0,0.04128913139329806,0.4128913139329806
10,257876.0,0.17765928130511463,1.7765928130511464
10,440842.0,0.3037105930335097,3.037105930335097
10,225692.0,0.15548666225749558,1.554866622574956
10,390095.0,0.2687493110670194,2.687493110670194
10,52915.0,0.03645488866843034,0.36454888668430335
10,23255.0,0.016021136463844798,0.16021136463844798
10,137913.0,0.09501281415343915,0.9501281415343915
10,169975.0,0.11710138337742504,1.1710138337742504
10,201011.0,0.1384831073633157,1.384831073633157
10,23329.0,0.01607211750440917,0.16072117504409172
10,74361.0,0.05122974537037037,0.5122974537037037
10,163143.0,0.11239459325396825,1.1239459325396826
10,511162.0,0.3521563602292769,3.521563602292769
10,225476.0,0.15533785273368605,1.5533785273368608
10,191144.0,0.13168540564373898,1.3168540564373898
10,82605.0,0.05690930886243386,0.5690930886243386
10,125767.0,0.08664503417107584,0.8664503417107584
10,57377.0,0.03952890762786596,0.3952890762786596
10,116305.0,0.08012635030864197,0.8012635030864198
10,11066.0,0.007623732363315696,0.07623732363315697
10,7026.0,0.0048404431216931216,0.048404431216931214
10,29169.0,0.020095486111111113,0.2009548611111111
10,122469.0,0.0843729332010582,0.843729332010582
10,84119.0,0.05795235339506173,0.5795235339506173
10,255215.0,0.17582603064373897,1.7582603064373898
10,401508.0,0.27661210317460316,2.7661210317460316
10,117228.0,0.08076223544973544,0.8076223544973545
10,243571.0,0.16780409501763668,1.678040950176367
10,40917.0,0.02818907076719577,0.2818907076719577
10,157420.0,0.10845182980599648,1.0845182980599648
10,163347.0,0.11253513558201059,1.1253513558201058
10,73528.0,0.05065586419753086,0.5065586419753086
10,354835.0,0.24445753417107582,2.4445753417107583
10,285459.0,0.19666211970899472,1.966621197089947
10,49639.0,0.03419794422398589,0.34197944223985893
10,28782.0,0.019828869047619047,0.19828869047619047
10,56155.0,0.03868703152557319,0.3868703152557319
10,115806.0,0.07978257275132275,0.7978257275132276
10,214492.0,0.14777061287477955,1.4777061287477955
10,103766.0,0.071487819664903,0.71487819664903
10,17476.0,0.012039792768959435,0.12039792768959436
10,178160.0,0.12274029982363316,1.2274029982363315
10,164450.0,0.113295028659612,1.1329502865961198
10,7118.0,0.004903824955908289,0.04903824955908289
10,51531.0,0.035501405423280424,0.35501405423280424
10,58533.0,0.04032531415343915,0.4032531415343915
10,93311.0,0.06428502535273369,0.6428502535273368
10,41777.0,0.028781553130511464,0.2878155313051146
10,52173.0,0.035943700396825394,0.35943700396825395
10,26900.0,0.01853229717813051,0.1853229717813051
10,23312.0,0.01606040564373898,0.16060405643738976
10,59072.0,0.040696649029982365,0.4069664902998236
10,64973.0,0.04476204254850088,0.4476204254850088
10,62955.0,0.04337177579365079,0.43371775793650796
10,4910.0,0.003382660934744268,0.03382660934744268
10,63536.0,0.04377204585537919,0.4377204585537919
10,11599.0,0.007990933641975308,0.07990933641975309
10,557477.0,0.38406429122574953,3.8406429122574957
10,837052.0,0.576672729276896,5.76672729276896
10,44709.0,0.03080150462962963,0.3080150462962963
10,232327.0,0.16005773258377426,1.6005773258377425
10,515042.0,0.35482942019400354,3.548294201940035
10,338606.0,0.23327684082892416,2.3327684082892417
10,282943.0,0.194928764329806,1.94928764329806
10,228362.0,0.15732611331569665,1.5732611331569666
10,20152.0,0.013883377425044093,0.1388337742504409
10,215920.0,0.14875440917107582,1.4875440917107583
10,19793.0,0.013636050485008818,0.1363605048500882
10,468112.0,0.3224977954144621,3.2249779541446206
10,119898.0,0.0826016865079365,0.8260168650793651
10,226930.0,0.15633956128747795,1.5633956128747795
10,45960.0,0.03166335978835979,0.3166335978835979
10,549091.0,0.3782868992504409,3.782868992504409
10,222111.0,0.15301959325396824,1.5301959325396826
10,77492.0,0.05338679453262787,0.5338679453262787
10,11984.0,0.008256172839506172,0.08256172839506173
10,172349.0,0.1187369102733686,1.1873691027336861
10,154793.0,0.1066420028659612,1.066420028659612
10,190236.0,0.1310598544973545,1.3105985449735449
10,142886.0,0.0984388778659612,0.9843887786596119
10,13393.0,0.009226879409171076,0.09226879409171077
10,180489.0,0.12434482473544974,1.2434482473544974
10,97956.0,0.06748511904761904,0.6748511904761905
10,95822.0,0.0660149360670194,0.660149360670194
10,107503.0,0.07406236221340388,0.7406236221340388
10,92004.0,0.06338458994708995,0.6338458994708994
10,358418.0,0.24692598104056437,2.4692598104056436
10,1684.0,0.001160163139329806,0.01160163139329806
10,44537.0,0.03068300815696649,0.3068300815696649
10,21197.0,0.014603312389770723,0.14603312389770723
10,537783.0,0.3704964451058201,3.704964451058201
10,1680.0,0.0011574074074074073,0.011574074074074073
10,21620.0,0.014894731040564374,0.14894731040564374
10,545238.0,0.3756324404761905,3.7563244047619047
10,25446.0,0.017530588624338626,0.17530588624338625
10,25970.0,0.01789158950617284,0.1789158950617284
10,37243.0,0.025657930996472664,0.2565793099647266
10,77207.0,0.053190448633156966,0.5319044863315696
10,118597.0,0.08170538470017637,0.8170538470017636
10,38046.0,0.02621114417989418,0.2621114417989418
10,261779.0,0.18034818672839506,1.8034818672839505
10,63704.0,0.04388778659611993,0.4388778659611993
10,72184.0,0.04972993827160494,0.4972993827160494
10,128852.0,0.08877039241622575,0.8877039241622575
10,34822.0,0.023990024250440917,0.23990024250440917
10,195274.0,0.13453069885361552,1.3453069885361553
10,77134.0,0.05314015652557319,0.5314015652557319
10,252616.0,0.1740354938271605,1.740354938271605
10,146697.0,0.10106440145502646,1.0106440145502646
10,5218.0,0.0035948522927689596,0.035948522927689595
10,343654.0,0.23675457451499118,2.367545745149912
10,453333.0,0.3123160548941799,3.123160548941799
10,85607.0,0.058977485670194,0.5897748567019401
10,64939.0,0.044738618827160494,0.4473861882716049
10,182149.0,0.12548845348324514,1.2548845348324515
10,65323.0,0.04500316909171076,0.4500316909171076
10,299730.0,0.20649388227513227,2.064938822751323
10,59467.0,0.04096877755731922,0.40968777557319225
10,495723.0,0.3415199239417989,3.4151992394179893
10,21743.0,0.014979469797178131,0.1497946979717813
10,120713.0,0.08316316688712522,0.8316316688712522
10,167789.0,0.11559537588183422,1.1559537588183422
10,140230.0,0.09660907186948854,0.9660907186948854
10,310516.0,0.21392471340388006,2.1392471340388006
10,91320.0,0.06291335978835978,0.6291335978835979
10,226858.0,0.15628995811287477,1.5628995811287478
10,131715.0,0.09074280753968254,0.9074280753968254
10,48245.0,0.03323757164902998,0.33237571649029984
10,23113.0,0.015923307980599648,0.15923307980599646
10,172052.0,0.1185322971781305,1.1853229717813052
10,215271.0,0.14830729166666667,1.4830729166666667
10,148249.0,0.10213362544091711,1.021336254409171
10,53001.0,0.03651413690476191,0.36514136904761907
10,100889.0,0.06950575947971781,0.6950575947971781
10,178016.0,0.12264109347442681,1.226410934744268
10,144458.0,0.09952188051146385,0.9952188051146384
10,397404.0,0.2737847222222222,2.7378472222222223
10,138874.0,0.09567487874779541,0.9567487874779541
10,13017.0,0.008967840608465609,0.08967840608465609
10,36327.0,0.025026868386243385,0.25026868386243384
10,208681.0,0.143767223324515,1.43767223324515
10,55270.0,0.0380773258377425,0.38077325837742504
10,113260.0,0.07802854938271606,0.7802854938271605
10,433914.0,0.29893766534391536,2.9893766534391535
10,57504.0,0.03961640211640212,0.39616402116402116
10,35352.0,0.02435515873015873,0.2435515873015873
10,187719.0,0.12932581018518519,1.2932581018518519
10,423886.0,0.29202904541446206,2.9202904541446206
10,213649.0,0.14718984237213403,1.4718984237213404
10,452.0,0.0003113977072310406,0.0031139770723104055
10,103319.0,0.07117986662257496,0.7117986662257496
10,7853.0,0.00541019069664903,0.0541019069664903
10,465541.0,0.3207265487213404,3.207265487213404
10,157282.0,0.10835675705467372,1.0835675705467371
10,358357.0,0.2468839561287478,2.468839561287478
10,154077.0,0.10614872685185185,1.0614872685185186
10,8008.0,0.005516975308641975,0.055169753086419755
10,23508.0,0.01619543650793651,0.1619543650793651
10,19783.0,0.013629161155202822,0.1362916115520282
10,350209.0,0.24127053020282188,2.4127053020282188
10,209053.0,0.14402350639329806,1.4402350639329806
10,160756.0,0.1107501102292769,1.107501102292769
10,64046.0,0.04412340167548501,0.4412340167548501
10,660108.0,0.45477017195767194,4.54770171957672
10,282283.0,0.19447406856261024,1.9447406856261023
10,333470.0,0.22973848104056438,2.2973848104056436
10,231198.0,0.15927992724867726,1.5927992724867726
10,63843.0,0.04398354828042328,0.4398354828042328
10,19774.0,0.013622960758377425,0.13622960758377425
10,715845.0,0.4931692294973545,4.931692294973545
10,56837.0,0.039156883818342154,0.39156883818342153
10,77045.0,0.05307884149029982,0.5307884149029982
10,30521.0,0.021026923500881835,0.21026923500881833
10,227578.0,0.15678598985890652,1.5678598985890653
10,13723.0,0.00945422729276896,0.09454227292768959
10,575031.0,0.39615782076719575,3.9615782076719577
10,39282.0,0.027062665343915344,0.27062665343915343
10,210385.0,0.14494116512345678,1.4494116512345678
10,403393.0,0.2779107418430335,2.779107418430335
10,38226.0,0.026335152116402118,0.26335152116402116
10,235541.0,0.16227196318342152,1.6227196318342152
10,95621.0,0.06587646053791887,0.6587646053791887
10,50574.0,0.03484209656084656,0.3484209656084656
10,27293.0,0.018803047839506173,0.18803047839506173
10,164239.0,0.11314966380070547,1.1314966380070546
10,8105.0,0.005583801807760141,0.05583801807760141
10,93063.0,0.06411416997354498,0.6411416997354498
10,506014.0,0.34860973324514993,3.486097332451499
10,3199.0,0.0022038966049382717,0.022038966049382717
10,168766.0,0.11626846340388007,1.1626846340388006
10,39090.0,0.02693039021164021,0.2693039021164021
10,38167.0,0.026294505070546738,0.26294505070546736
10,83418.0,0.057469411375661375,0.5746941137566137
10,245404.0,0.16906690917107584,1.6906690917107583
10,28595.0,0.019700038580246913,0.19700038580246915
10,88021.0,0.06064056988536155,0.6064056988536155
10,72400.0,0.049878747795414465,0.49878747795414463
10,1363.0,0.0009390156525573192,0.009390156525573193
10,20654.0,0.014229221781305115,0.14229221781305115
10,82958.0,0.05715250220458554,0.5715250220458554
10,97310.0,0.06704006834215168,0.6704006834215167
10,111347.0,0.07671062059082892,0.7671062059082893
10,217654.0,0.14994901895943563,1.4994901895943562
10,25897.0,0.017841297398589064,0.17841297398589065
10,35252.0,0.024286265432098764,0.24286265432098766
10,48893.0,0.03368400022045855,0.33684000220458554
10,206195.0,0.14205453593474426,1.4205453593474426
10,20834.0,0.01435322971781305,0.1435322971781305
10,27702.0,0.01908482142857143,0.19084821428571427
10,257622.0,0.17748429232804233,1.7748429232804233
10,55577.0,0.038288828262786595,0.38288828262786595
10,102571.0,0.07066454475308642,0.7066454475308642
10,329731.0,0.2271625606261023,2.271625606261023
10,90147.0,0.0621052414021164,0.6210524140211641
10,33037.0,0.022760278880070546,0.22760278880070547
10,29488.0,0.0203152557319224,0.203152557319224
10,88755.0,0.06114624669312169,0.611462466931217
10,216801.0,0.14936135912698412,1.4936135912698412
10,130784.0,0.09010141093474427,0.9010141093474426
10,300724.0,0.20717868165784833,2.0717868165784834
10,164389.0,0.11325300374779541,1.132530037477954
10,77880.0,0.05365410052910053,0.5365410052910053
10,258131.0,0.17783495921516754,1.7783495921516754
10,239825.0,0.1652233520723104,1.652233520723104
10,13234.0,0.009117339065255732,0.09117339065255732
10,36143.0,0.02490010471781305,0.2490010471781305
10,17148.0,0.011813822751322752,0.11813822751322751
10,158862.0,0.10944527116402117,1.0944527116402116
10,159036.0,0.1095651455026455,1.0956514550264551
10,707219.0,0.48722649360670195,4.87226493606702
10,39021.0,0.026882853835978836,0.26882853835978837
10,137436.0,0.09468419312169313,0.9468419312169312
10,217020.0,0.14951223544973544,1.4951223544973544
10,160246.0,0.11039875440917107,1.1039875440917108
10,72533.0,0.049970375881834214,0.49970375881834217
10,14318.0,0.00986414241622575,0.09864142416225749
10,475313.0,0.32745880180776016,3.2745880180776012
10,84598.0,0.05828235229276896,0.5828235229276896
10,56121.0,0.0386636078042328,0.386636078042328
10,241163.0,0.16614514440035275,1.6614514440035273
10,42150.0,0.02903852513227513,0.29038525132275134
10,15382.0,0.010597167107583775,0.10597167107583774
10,49865.0,0.03435364307760141,0.3435364307760141
10,146381.0,0.10084669863315697,1.0084669863315696
10,159642.0,0.10998263888888889,1.0998263888888888
10,6916.0,0.00476466049382716,0.04764660493827161
10,126283.0,0.08700052358906525,0.8700052358906526
10,56239.0,0.03874490189594356,0.3874490189594356
10,31846.0,0.021939759700176368,0.21939759700176367
10,232701.0,0.1603153935185185,1.6031539351851851
10,18660.0,0.012855489417989419,0.12855489417989419
10,372743.0,0.25679494598765434,2.567949459876543
10,157693.0,0.10863990850970018,1.0863990850970018
10,46938.0,0.032337136243386244,0.32337136243386244
10,15159.0,0.010443535052910053,0.10443535052910052
10,472357.0,0.3254223159171076,3.254223159171076
10,174905.0,0.1204978229717813,1.204978229717813
10,156004.0,0.10747630070546738,1.0747630070546736
10,29197.0,0.0201147762345679,0.20114776234567902
10,194453.0,0.1339650848765432,1.3396508487654322
10,318061.0,0.21912271274250442,2.191227127425044
10,54744.0,0.03771494708994709,0.3771494708994709
10,195338.0,0.1345747905643739,1.345747905643739
10,98385.0,0.0677806712962963,0.6778067129629629
10,289818.0,0.19966517857142857,1.9966517857142858
10,40267.0,0.027741264329805997,0.27741264329806
10,54189.0,0.037332589285714285,0.37332589285714285
10,274215.0,0.18891575727513227,1.8891575727513228
10,29761.0,0.020503334435626103,0.20503334435626103
10,1787.0,0.0012311232363315697,0.012311232363315697
10,53335.0,0.03674424052028219,0.36744240520282184
10,85615.0,0.0589829971340388,0.5898299713403881
10,308179.0,0.21231467702821868,2.123146770282187
10,137931.0,0.09502521494708994,0.9502521494708994
10,71774.0,0.049447475749559086,0.49447475749559083
10,165193.0,0.11380690586419753,1.1380690586419753
10,119989.0,0.08266437940917108,0.8266437940917107
10,137098.0,0.09445133377425044,0.9445133377425045
10,144482.0,0.09953841490299824,0.9953841490299824
10,458197.0,0.3156670249118166,3.1566702491181657
10,82985.0,0.05717110339506173,0.5717110339506173
10,430203.0,0.2963810350529101,2.9638103505291005
10,177055.0,0.12197902888007055,1.2197902888007055
10,104490.0,0.07198660714285714,0.7198660714285714
10,42437.0,0.02923624889770723,0.2923624889770723
10,177860.0,0.12253361992945326,1.2253361992945326
10,53801.0,0.03706528328924162,0.37065283289241624
10,94632.0,0.06519510582010582,0.6519510582010583
10,10116.0,0.006969246031746032,0.06969246031746032
10,4420.0,0.0030450837742504407,0.03045083774250441
10,182131.0,0.12547605268959436,1.2547605268959436
10,224794.0,0.15486800044091711,1.548680004409171
10,216036.0,0.1488343253968254,1.488343253968254
10,232424.0,0.16012455908289241,1.6012455908289243
10,167867.0,0.11564911265432098,1.1564911265432098
10,47163.0,0.032492146164021164,0.32492146164021163
10,360574.0,0.2484113205467372,2.4841132054673722
10,34506.0,0.023772321428571427,0.23772321428571427
10,69852.0,0.04812334656084656,0.4812334656084656
10,235960.0,0.16256062610229277,1.6256062610229276
10,15499.0,0.010677772266313933,0.10677772266313933
10,319151.0,0.21987364969135803,2.1987364969135803
10,231124.0,0.15922894620811287,1.5922894620811288
10,7467.0,0.005144262566137566,0.05144262566137566
10,183797.0,0.12662381503527337,1.2662381503527338
10,415663.0,0.28636394951499117,2.863639495149912
10,265214.0,0.18271467151675486,1.8271467151675485
10,68685.0,0.04731936177248677,0.47319361772486773
10,147905.0,0.10189663249559083,1.0189663249559082
10,114593.0,0.07894689704585538,0.7894689704585538
10,209706.0,0.14447337962962964,1.4447337962962963
10,83873.0,0.057782875881834214,0.5778287588183422
10,20176.0,0.013899911816578483,0.13899911816578484
10,2292.0,0.0015790343915343915,0.015790343915343917
10,23462.0,0.016163745590828924,0.16163745590828923
10,26446.0,0.018219521604938272,0.1821952160493827
10,47584.0,0.03278218694885362,0.32782186948853614
10,32566.0,0.022435791446208112,0.22435791446208111
10,59895.0,0.04126364087301587,0.4126364087301587
10,213460.0,0.1470596340388007,1.4705963403880071
10,96284.0,0.06633322310405644,0.6633322310405644
10,113797.0,0.07839850639329805,0.7839850639329806
10,389791.0,0.2685398754409171,2.685398754409171
10,45914.0,0.031631668871252204,0.31631668871252205
10,86041.0,0.05927648258377425,0.5927648258377425
10,83075.0,0.057233107363315695,0.5723310736331569
10,50479.0,0.03477664792768959,0.34776647927689597
10,250905.0,0.1728567294973545,1.7285672949735449
10,39226.0,0.027024085097001764,0.27024085097001765
10,32718.0,0.02254050925925926,0.2254050925925926
10,165180.0,0.11379794973544974,1.1379794973544974
10,162555.0,0.11198950066137567,1.1198950066137565
10,13412.0,0.009239969135802469,0.09239969135802469
10,240671.0,0.1658061893738977,1.658061893738977
10,92105.0,0.06345417217813051,0.6345417217813051
10,30482.0,0.021000055114638448,0.21000055114638447
10,148053.0,0.10199859457671957,1.0199859457671958
10,81800.0,0.056354717813051146,0.5635471781305115
10,33202.0,0.02287395282186949,0.2287395282186949
10,25332.0,0.017452050264550264,0.17452050264550265
10,9235.0,0.006362296075837742,0.06362296075837742
10,37052.0,0.025526344797178132,0.2552634479717813
10,79832.0,0.05499889770723104,0.5499889770723104
10,208454.0,0.14361083553791887,1.4361083553791887
10,7788.0,0.005365410052910053,0.05365410052910053
10,3166.0,0.0021811618165784833,0.02181161816578483
10,7398.0,0.005096726190476191,0.050967261904761904
10,92995.0,0.0640673225308642,0.640673225308642
10,301838.0,0.20794615299823632,2.079461529982363
10,92076.0,0.06343419312169313,0.6343419312169312
10,335211.0,0.23093791335978836,2.3093791335978837
10,82042.0,0.05652143959435626,0.5652143959435626
10,245200.0,0.1689263668430335,1.689263668430335
10,42944.0,0.029585537918871252,0.2958553791887125
10,54254.0,0.037377369929453265,0.37377369929453264
10,19472.0,0.013414902998236332,0.1341490299823633
10,75229.0,0.051827739197530864,0.5182773919753086
10,331561.0,0.22842330798059965,2.2842330798059964
10,15123.0,0.010418733465608466,0.10418733465608465
10,10752.0,0.007407407407407408,0.07407407407407407
10,79792.0,0.05497134038800706,0.5497134038800705
10,75698.0,0.0521508487654321,0.521508487654321
10,5723.0,0.003942763447971781,0.03942763447971781
10,36200.0,0.024939373897707232,0.24939373897707232
10,186299.0,0.1283475253527337,1.2834752535273368
10,40.0,2.755731922398589e-05,0.0002755731922398589
10,70196.0,0.04836033950617284,0.4836033950617284
10,23880.0,0.01645171957671958,0.16451719576719576
10,19412.0,0.013373567019400352,0.13373567019400354
10,92526.0,0.06374421296296297,0.6374421296296297
10,8483.0,0.005844218474426808,0.05844218474426808
10,20981.0,0.0144545028659612,0.144545028659612
10,89067.0,0.061361193783068785,0.6136119378306878
10,54769.0,0.03773217041446208,0.3773217041446208
10,191741.0,0.13209669863315696,1.3209669863315696
10,306448.0,0.2111221340388007,2.111221340388007
10,36095.0,0.024867035934744267,0.2486703593474427
10,200006.0,0.13779072971781306,1.3779072971781305
10,130213.0,0.08970803020282186,0.8970803020282186
10,113386.0,0.07811535493827161,0.7811535493827161
10,164187.0,0.11311383928571428,1.1311383928571428
10,53410.0,0.03679591049382716,0.3679591049382716
10,341379.0,0.235187251984127,2.3518725198412698
10,118253.0,0.08146839175485009,0.8146839175485009
10,44412.0,0.030596891534391536,0.30596891534391535
10,491509.0,0.338616760361552,3.38616760361552
10,155330.0,0.10701195987654322,1.0701195987654322
10,161885.0,0.1115279155643739,1.115279155643739
10,135683.0,0.09347649360670195,0.9347649360670194
10,39621.0,0.027296213624338626,0.2729621362433862
10,240073.0,0.16539420745149913,1.653942074514991
10,9249.0,0.006371941137566137,0.06371941137566138
10,14898.0,0.010263723544973544,0.10263723544973545
10,486249.0,0.33499297288359786,3.3499297288359786
10,114861.0,0.07913153108465608,0.7913153108465608
10,98285.0,0.06771177799823633,0.6771177799823633
10,238676.0,0.1644317680776014,1.644317680776014
10,22650.0,0.015604332010582011,0.15604332010582012
10,42498.0,0.02927827380952381,0.2927827380952381
10,388366.0,0.2675581459435626,2.675581459435626
10,84076.0,0.05792272927689594,0.5792272927689595
10,146516.0,0.10093970458553791,1.0093970458553791
10,196041.0,0.13505911044973545,1.3505911044973544
10,130803.0,0.09011450066137566,0.9011450066137566
10,160202.0,0.11036844135802469,1.1036844135802468
10,4745.0,0.0032689869929453264,0.03268986992945326
10,80654.0,0.05556520061728395,0.5556520061728395
10,263149.0,0.1812920249118166,1.8129202491181657
10,56545.0,0.03895571538800705,0.38955715388007056
10,204179.0,0.14066564704585538,1.4066564704585538
10,114986.0,0.07921764770723104,0.7921764770723104
10,198134.0,0.13650104717813052,1.3650104717813052
10,231993.0,0.15982762896825398,1.5982762896825398
10,120302.0,0.08288001543209876,0.8288001543209876
10,165161.0,0.11378486000881834,1.1378486000881833
10,118355.0,0.08153866291887125,0.8153866291887125
10,113705.0,0.0783351245590829,0.7833512455908289
10,6787.0,0.004675788139329806,0.04675788139329806
10,302293.0,0.20825961750440916,2.082596175044092
10,129050.0,0.08890680114638448,0.8890680114638448
10,49700.0,0.03423996913580247,0.34239969135802467
10,88478.0,0.06095541225749559,0.6095541225749559
10,29698.0,0.020459931657848325,0.20459931657848324
10,360361.0,0.24826457782186948,2.482645778218695
10,280252.0,0.19307484567901234,1.9307484567901234
10,15742.0,0.010845182980599647,0.10845182980599648
10,232498.0,0.16017554012345678,1.6017554012345678
10,68928.0,0.04748677248677249,0.4748677248677249
10,18757.0,0.012922315917107585,0.12922315917107582
10,447428.0,0.308247905643739,3.0824790564373896
10,19974.0,0.013760747354497355,0.13760747354497355
10,116847.0,0.08049975198412698,0.8049975198412699
10,165336.0,0.11390542328042327,1.1390542328042328
10,60554.0,0.04171764770723104,0.4171764770723104
10,128031.0,0.08820477843915343,0.8820477843915344
10,32941.0,0.02269414131393298,0.2269414131393298
10,27464.0,0.018920855379188712,0.1892085537918871
10,418379.0,0.2882350914902998,2.8823509149029984
10,203435.0,0.14015308090828923,1.4015308090828924
10,114631.0,0.07897307649911817,0.7897307649911817
10,236027.0,0.16260678461199293,1.6260678461199294
10,243577.0,0.16780822861552028,1.6780822861552027
10,133991.0,0.09231081900352733,0.9231081900352733
10,121653.0,0.08381076388888889,0.8381076388888888
10,343522.0,0.23666363536155202,2.36663635361552
10,398740.0,0.27470513668430335,2.7470513668430336
10,11276.0,0.007768408289241623,0.07768408289241623
10,171780.0,0.11834490740740741,1.1834490740740742
10,102354.0,0.07051504629629629,0.7051504629629629
10,122829.0,0.08462094907407407,0.8462094907407407
10,49024.0,0.03377425044091711,0.3377425044091711
10,134145.0,0.09241691468253968,0.9241691468253969
10,353407.0,0.24347373787477955,2.4347373787477955
10,182620.0,0.1258129409171076,1.2581294091710757
10,204247.0,0.14071249448853615,1.4071249448853616
10,8536.0,0.005880731922398589,0.05880731922398589
10,115448.0,0.07953593474426808,0.7953593474426808
10,119995.0,0.08266851300705468,0.8266851300705468
10,55903.0,0.03851342041446208,0.3851342041446208
10,14822.0,0.010211364638447972,0.10211364638447971
10,406343.0,0.2799430941358025,2.7994309413580245
10,177948.0,0.12259424603174603,1.2259424603174602
10,50475.0,0.034773892195767195,0.347738921957672
10,95330.0,0.06567598104056438,0.6567598104056437
10,3914.0,0.0026964836860670196,0.026964836860670194
10,450556.0,0.3104028880070547,3.1040288800705467
10,84625.0,0.05830095348324515,0.5830095348324515
10,314149.0,0.2164276069223986,2.1642760692239857
10,97509.0,0.067177166005291,0.67177166005291
10,127134.0,0.08758680555555555,0.8758680555555556
10,202825.0,0.13973283179012347,1.3973283179012346
10,77472.0,0.05337301587301587,0.5337301587301587
10,48404.0,0.03334711199294533,0.3334711199294533
10,34604.0,0.023839836860670195,0.23839836860670194
10,29292.0,0.020180224867724868,0.20180224867724866
10,45206.0,0.031143904320987653,0.31143904320987653
10,352880.0,0.24311067019400354,2.431106701940035
10,46879.0,0.032296489197530864,0.32296489197530864
10,10873.0,0.007490768298059965,0.07490768298059965
10,242869.0,0.16732046406525572,1.6732046406525574
10,79253.0,0.054600005511463844,0.5460000551146384
10,195426.0,0.13463541666666667,1.3463541666666667
10,387734.0,0.26712274029982364,2.671227402998236
10,17418.0,0.011999834656084656,0.11999834656084656
10,59826.0,0.041216104497354494,0.412161044973545
10,86869.0,0.059846919091710755,0.5984691909171076
10,421974.0,0.29071180555555554,2.9071180555555554
10,140689.0,0.09692529210758377,0.9692529210758377
10,99885.0,0.06881407076719577,0.6881407076719577
10,38556.0,0.0265625,0.265625
10,20859.0,0.014370453042328042,0.14370453042328044
10,26813.0,0.018472360008818342,0.18472360008818342
10,47182.0,0.03250523589065256,0.32505235890652556
10,114353.0,0.07878155313051147,0.7878155313051146
10,138050.0,0.0951071979717813,0.9510719797178131
10,285445.0,0.19665247464726632,1.9665247464726632
10,33188.0,0.022864307760141093,0.22864307760141092
10,369500.0,0.25456073633156967,2.5456073633156966
10,48877.0,0.03367297729276896,0.3367297729276896
10,21368.0,0.014721119929453262,0.14721119929453264
10,399130.0,0.2749738205467372,2.7497382054673722
10,304549.0,0.20981385030864197,2.0981385030864197
10,137145.0,0.09448371362433862,0.9448371362433863
10,75191.0,0.051801559744268075,0.5180155974426808
10,129881.0,0.08947930445326278,0.8947930445326279
10,109974.0,0.07576471560846561,0.757647156084656
10,468621.0,0.3228484623015873,3.228484623015873
10,62742.0,0.043225033068783066,0.4322503306878307
10,100307.0,0.06910480048500882,0.6910480048500882
10,192148.0,0.13237709435626102,1.3237709435626102
10,161130.0,0.11100777116402116,1.1100777116402116
10,66315.0,0.04568659060846561,0.4568659060846561
10,18893.0,0.013016010802469136,0.13016010802469136
10,371723.0,0.25609223434744266,2.560922343474427
10,145045.0,0.09992628417107584,0.9992628417107584
10,170992.0,0.11780202821869488,1.1780202821869488
10,9675.0,0.006665426587301587,0.06665426587301587
10,136396.0,0.09396770282186949,0.9396770282186949
10,62961.0,0.04337590939153439,0.4337590939153439
10,43255.0,0.029799796075837742,0.2979979607583774
10,120162.0,0.08278356481481482,0.8278356481481481
10,145245.0,0.10006407076719577,1.0006407076719577
10,151387.0,0.1042954971340388,1.042954971340388
10,100536.0,0.06926256613756614,0.6926256613756614
10,9240.0,0.00636574074074074,0.06365740740740741
10,39344.0,0.027105379188712524,0.2710537918871252
10,5172.0,0.0035631613756613757,0.03563161375661376
10,67146.0,0.04625909391534391,0.46259093915343913
10,142345.0,0.09806616512345678,0.9806616512345679
10,386710.0,0.2664172729276896,2.664172729276896
10,28599.0,0.019702794312169314,0.1970279431216931
10,12020.0,0.008280974426807761,0.0828097442680776
10,535834.0,0.3691537147266314,3.691537147266314
10,427587.0,0.2945787863756614,2.945787863756614
10,71566.0,0.04930417768959436,0.4930417768959436
10,107339.0,0.07394937720458554,0.7394937720458554
10,110198.0,0.07591903659611993,0.7591903659611993
10,207876.0,0.14321263227513228,1.4321263227513228
10,37043.0,0.025520144400352735,0.25520144400352734
10,5059.0,0.0034853119488536155,0.03485311948853616
10,222344.0,0.15318011463844797,1.5318011463844796
10,3115.0,0.0021460262345679012,0.021460262345679014
10,74963.0,0.05164448302469136,0.5164448302469136
10,31055.0,0.021394813712522047,0.21394813712522046
10,6044.0,0.004163910934744268,0.04163910934744268
10,71523.0,0.04927455357142857,0.4927455357142857
10,47089.0,0.03244116512345679,0.3244116512345679
10,128446.0,0.0884906856261023,0.884906856261023
10,128943.0,0.08883308531746031,0.8883308531746031
10,134340.0,0.09255125661375661,0.9255125661375662
10,140880.0,0.09705687830687831,0.970568783068783
10,383556.0,0.2642443783068783,2.6424437830687832
10,210322.0,0.144897762345679,1.4489776234567902
10,253097.0,0.17436687059082892,1.7436687059082892
10,17231.0,0.011871004188712522,0.11871004188712522
10,174827.0,0.12044408619929453,1.2044408619929454
10,216777.0,0.14934482473544974,1.4934482473544974
10,10855.0,0.007478367504409171,0.07478367504409171
10,101225.0,0.06973724096119929,0.697372409611993
